Job ID,Job Title,Industry,Location,Company,Education Level,Experience Level,Salary (INR),Remote Option,Hired,Job Type,Skills Required,Posted Date,Application Deadline,Interview Rounds,Job Description Snippet,Company Rating,Expected Joining Time (days),Internship Stipend
JOB20254525,Backend Developer,Education,Bangalore,Amazon,Master's,3-5 years,1121198,No,Yes,Full-time,"Python, React, Machine Learning, Java, Data Analysis",2025-03-11,2025-04-03,2,Backend Developer role at Amazon requiring skills in Python and more.,4.3,35,0
JOB20254526,Data Scientist,Media,Remote,Capgemini,High School,6-10 years,1761837,Yes,Yes,Full-time,"AWS, Data Analysis",2025-03-23,2025-04-07,4,Data Scientist role at Capgemini requiring skills in AWS and more.,2.6,50,0
JOB20254527,DevOps Engineer,Energy,Delhi,Paytm,PhD,3-5 years,928899,No,No,Contract,"Machine Learning, SQL, Node.js, AWS, React",2025-04-16,2025-05-08,5,DevOps Engineer role at Paytm requiring skills in Machine Learning and more.,2.9,59,0
JOB20254528,Software Engineer,Education,Mumbai,Paytm,High School,3-5 years,1091445,Yes,Yes,Part-time,"React, Python, Machine Learning",2025-04-06,2025-04-30,4,Software Engineer role at Paytm requiring skills in React and more.,3.5,9,0
JOB20254529,Product Manager,Media,Pune,Microsoft,Bachelor's,1-2 years,791235,No,No,Full-time,"Node.js, Machine Learning",2025-03-09,2025-04-07,4,Product Manager role at Microsoft requiring skills in Node.js and more.,3.0,11,0
JOB20254530,Business Analyst,Retail,Remote,Paytm,Master's,1-2 years,541314,Yes,Yes,Full-time,"Data Analysis, Django",2025-02-19,2025-03-12,5,Business Analyst role at Paytm requiring skills in Data Analysis and more.,3.7,49,0
JOB20254531,Data Scientist,Retail,Bangalore,TCS,Master's,Fresher,561653,Yes,Yes,Full-time,"JavaScript, Django, Java, Python, Node.js",2025-03-02,2025-03-22,1,Data Scientist role at TCS requiring skills in JavaScript and more.,2.8,36,0
JOB20254532,Product Manager,Manufacturing,Gurgaon,Paytm,Master's,6-10 years,1287467,No,No,Part-time,"Java, SQL, AWS, Data Analysis, Machine Learning",2025-03-15,2025-04-05,5,Product Manager role at Paytm requiring skills in Java and more.,4.1,25,0
JOB20254533,UI/UX Designer,Education,Noida,Wipro,Master's,10+ years,2015060,No,No,Contract,"JavaScript, Node.js, SQL",2025-04-04,2025-05-02,1,UI/UX Designer role at Wipro requiring skills in JavaScript and more.,3.5,13,0
JOB20254534,UI/UX Designer,Manufacturing,Bangalore,Wipro,PhD,10+ years,3389640,No,No,Part-time,"Node.js, Machine Learning, AWS, React",2025-02-27,2025-03-29,1,UI/UX Designer role at Wipro requiring skills in Node.js and more.,3.8,9,0
JOB20254535,Frontend Developer,Retail,Pune,Paytm,Master's,10+ years,3056044,Yes,Yes,Internship,"Java, JavaScript, AWS, Node.js",2025-03-03,2025-03-18,5,Frontend Developer role at Paytm requiring skills in Java and more.,2.9,13,10794
JOB20254536,Business Analyst,Finance,Remote,Google,Master's,Fresher,510942,Yes,No,Full-time,"Node.js, Machine Learning",2025-04-03,2025-04-15,1,Business Analyst role at Google requiring skills in Node.js and more.,4.5,34,0
JOB20254537,Software Engineer,Healthcare,Bangalore,TCS,Master's,1-2 years,555737,Yes,No,Internship,"SQL, JavaScript, AWS, Node.js, Data Analysis",2025-03-18,2025-04-06,5,Software Engineer role at TCS requiring skills in SQL and more.,3.9,51,12447
JOB20254538,Frontend Developer,Energy,Noida,Infosys,Master's,1-2 years,676174,Yes,Yes,Part-time,"AWS, Machine Learning, Java, Data Analysis",2025-03-20,2025-04-07,2,Frontend Developer role at Infosys requiring skills in AWS and more.,4.5,13,0
JOB20254539,DevOps Engineer,Finance,Pune,Paytm,Bachelor's,10+ years,3267678,No,Yes,Full-time,"Django, Node.js",2025-02-27,2025-03-09,3,DevOps Engineer role at Paytm requiring skills in Django and more.,4.1,44,0
JOB20254540,Cybersecurity Analyst,Healthcare,Remote,TCS,Bachelor's,Fresher,456336,Yes,No,Contract,"Java, Django, Machine Learning, Data Analysis, SQL",2025-04-19,2025-05-10,1,Cybersecurity Analyst role at TCS requiring skills in Java and more.,2.7,59,0
JOB20254541,Frontend Developer,Media,Mumbai,Capgemini,PhD,3-5 years,1038269,No,No,Internship,"JavaScript, React, Machine Learning",2025-03-02,2025-03-28,5,Frontend Developer role at Capgemini requiring skills in JavaScript and more.,3.7,44,15347
JOB20254542,Backend Developer,Technology,Pune,Microsoft,Master's,3-5 years,835919,Yes,Yes,Contract,"React, Django",2025-04-19,2025-05-18,5,Backend Developer role at Microsoft requiring skills in React and more.,2.9,46,0
JOB20254543,UI/UX Designer,Education,Remote,Flipkart,Master's,10+ years,2945058,Yes,Yes,Internship,"Machine Learning, JavaScript, React, SQL",2025-02-28,2025-03-21,5,UI/UX Designer role at Flipkart requiring skills in Machine Learning and more.,4.0,36,11125
JOB20254544,Frontend Developer,Retail,Chennai,Accenture,PhD,3-5 years,1146340,Yes,Yes,Part-time,"Python, AWS, SQL",2025-03-12,2025-04-03,4,Frontend Developer role at Accenture requiring skills in Python and more.,4.4,17,0
JOB20254545,Machine Learning Engineer,Telecom,Remote,TCS,High School,10+ years,2286867,Yes,No,Full-time,"Python, Node.js, SQL, Data Analysis",2025-03-14,2025-04-13,3,Machine Learning Engineer role at TCS requiring skills in Python and more.,5.0,21,0
JOB20254546,DevOps Engineer,Finance,Bangalore,Wipro,Master's,Fresher,355532,Yes,Yes,Full-time,"JavaScript, SQL",2025-03-26,2025-04-12,2,DevOps Engineer role at Wipro requiring skills in JavaScript and more.,4.0,42,0
JOB20254547,Frontend Developer,Media,Chennai,Capgemini,Diploma,6-10 years,1636908,No,No,Part-time,"Machine Learning, Java, React, AWS",2025-04-04,2025-05-02,1,Frontend Developer role at Capgemini requiring skills in Machine Learning and more.,3.0,12,0
JOB20254548,Cybersecurity Analyst,Technology,Chennai,Amazon,Diploma,Fresher,466047,No,Yes,Internship,"Node.js, Django, Machine Learning",2025-04-03,2025-04-25,5,Cybersecurity Analyst role at Amazon requiring skills in Node.js and more.,3.2,15,7166
JOB20254549,Data Scientist,Technology,Remote,Paytm,Bachelor's,10+ years,3280176,Yes,Yes,Internship,"Python, JavaScript, SQL",2025-03-24,2025-04-23,1,Data Scientist role at Paytm requiring skills in Python and more.,4.7,13,23199
JOB20254550,Business Analyst,Finance,Bangalore,Google,Bachelor's,3-5 years,945233,No,No,Contract,"Machine Learning, Data Analysis, SQL",2025-04-10,2025-05-06,3,Business Analyst role at Google requiring skills in Machine Learning and more.,2.6,11,0
JOB20254551,DevOps Engineer,Education,Ahmedabad,Paytm,High School,Fresher,477539,No,Yes,Internship,"React, Django",2025-04-12,2025-05-05,2,DevOps Engineer role at Paytm requiring skills in React and more.,2.8,45,10242
JOB20254552,Business Analyst,Manufacturing,Bangalore,Infosys,Diploma,10+ years,2332696,Yes,No,Part-time,"Python, React",2025-02-20,2025-03-02,4,Business Analyst role at Infosys requiring skills in Python and more.,4.9,37,0
JOB20254553,DevOps Engineer,Media,Mumbai,Paytm,High School,10+ years,3487174,Yes,Yes,Part-time,"JavaScript, Data Analysis",2025-03-20,2025-04-10,5,DevOps Engineer role at Paytm requiring skills in JavaScript and more.,2.8,20,0
JOB20254554,Software Engineer,Finance,Delhi,TCS,Diploma,Fresher,449174,No,No,Contract,"Machine Learning, Java",2025-04-06,2025-04-24,1,Software Engineer role at TCS requiring skills in Machine Learning and more.,2.7,45,0
JOB20254555,Software Engineer,Telecom,Mumbai,Flipkart,High School,Fresher,584893,No,Yes,Contract,"Python, Node.js",2025-03-19,2025-03-29,4,Software Engineer role at Flipkart requiring skills in Python and more.,4.9,44,0
JOB20254556,Frontend Developer,Logistics,Bangalore,Wipro,PhD,10+ years,3304411,Yes,Yes,Contract,"AWS, Data Analysis",2025-04-04,2025-04-19,4,Frontend Developer role at Wipro requiring skills in AWS and more.,3.8,27,0
JOB20254557,Business Analyst,Media,Mumbai,Infosys,PhD,1-2 years,763463,No,Yes,Contract,"JavaScript, Java, React, SQL, Machine Learning",2025-03-08,2025-03-28,4,Business Analyst role at Infosys requiring skills in JavaScript and more.,3.6,52,0
JOB20254558,Business Analyst,Media,Gurgaon,Capgemini,Bachelor's,3-5 years,1188474,No,Yes,Full-time,"Node.js, Java, Machine Learning, SQL, AWS",2025-04-01,2025-04-11,3,Business Analyst role at Capgemini requiring skills in Node.js and more.,2.9,26,0
JOB20254559,Product Manager,Telecom,Ahmedabad,Capgemini,Diploma,10+ years,2903947,No,No,Contract,"Python, AWS",2025-03-15,2025-03-30,5,Product Manager role at Capgemini requiring skills in Python and more.,4.5,14,0
JOB20254560,Frontend Developer,Technology,Chennai,TCS,Master's,6-10 years,1818902,No,No,Full-time,"Data Analysis, AWS, Python, Java",2025-03-15,2025-04-01,3,Frontend Developer role at TCS requiring skills in Data Analysis and more.,2.7,22,0
JOB20254561,Data Scientist,Finance,Mumbai,Microsoft,PhD,6-10 years,1988843,No,Yes,Full-time,"Python, AWS, Django",2025-03-11,2025-03-21,5,Data Scientist role at Microsoft requiring skills in Python and more.,3.0,23,0
JOB20254562,Backend Developer,Telecom,Bangalore,Capgemini,PhD,1-2 years,579747,Yes,Yes,Part-time,"SQL, Data Analysis",2025-04-07,2025-05-05,2,Backend Developer role at Capgemini requiring skills in SQL and more.,4.1,24,0
JOB20254563,Software Engineer,Retail,Pune,Paytm,Bachelor's,1-2 years,603991,No,No,Contract,"AWS, Machine Learning, Java",2025-04-11,2025-04-24,5,Software Engineer role at Paytm requiring skills in AWS and more.,3.5,48,0
JOB20254564,Backend Developer,Logistics,Hyderabad,Microsoft,Bachelor's,3-5 years,1144413,No,No,Full-time,"Node.js, Python, AWS, React, JavaScript",2025-03-24,2025-04-11,4,Backend Developer role at Microsoft requiring skills in Node.js and more.,2.7,24,0
JOB20254565,UI/UX Designer,Education,Remote,Accenture,Master's,3-5 years,1076254,Yes,No,Internship,"React, Java, Data Analysis, Node.js, JavaScript",2025-03-12,2025-04-07,1,UI/UX Designer role at Accenture requiring skills in React and more.,2.6,60,21693
JOB20254566,UI/UX Designer,Healthcare,Remote,Capgemini,Diploma,1-2 years,712376,Yes,Yes,Contract,"Python, Java, AWS",2025-02-25,2025-03-26,5,UI/UX Designer role at Capgemini requiring skills in Python and more.,4.1,59,0
JOB20254567,Data Scientist,Technology,Ahmedabad,Microsoft,High School,1-2 years,761840,Yes,Yes,Part-time,"Data Analysis, Node.js, JavaScript, SQL",2025-03-30,2025-04-12,1,Data Scientist role at Microsoft requiring skills in Data Analysis and more.,3.6,51,0
JOB20254568,Data Scientist,Technology,Remote,Microsoft,Bachelor's,3-5 years,1142916,Yes,Yes,Part-time,"SQL, Data Analysis, Node.js",2025-04-10,2025-05-09,2,Data Scientist role at Microsoft requiring skills in SQL and more.,3.4,28,0
JOB20254569,Machine Learning Engineer,Media,Hyderabad,Google,High School,10+ years,2810689,Yes,No,Part-time,"Django, Machine Learning",2025-03-16,2025-03-30,3,Machine Learning Engineer role at Google requiring skills in Django and more.,2.9,59,0
JOB20254570,Business Analyst,Energy,Mumbai,Amazon,High School,10+ years,2784619,Yes,No,Contract,"Python, Django, AWS, Data Analysis",2025-03-17,2025-04-12,2,Business Analyst role at Amazon requiring skills in Python and more.,4.0,12,0
JOB20254571,Business Analyst,Media,Bangalore,Paytm,Diploma,6-10 years,1303726,No,No,Internship,"Node.js, Java",2025-02-20,2025-03-18,4,Business Analyst role at Paytm requiring skills in Node.js and more.,2.6,12,12040
JOB20254572,Frontend Developer,Manufacturing,Mumbai,Wipro,Master's,Fresher,333248,No,Yes,Internship,"Node.js, Java, JavaScript, AWS, SQL",2025-03-09,2025-04-02,2,Frontend Developer role at Wipro requiring skills in Node.js and more.,4.6,58,15878
JOB20254573,Cybersecurity Analyst,Media,Pune,Flipkart,High School,3-5 years,892709,Yes,Yes,Part-time,"JavaScript, React, Django, Node.js",2025-04-13,2025-05-01,2,Cybersecurity Analyst role at Flipkart requiring skills in JavaScript and more.,2.6,47,0
JOB20254574,Cybersecurity Analyst,Education,Delhi,Flipkart,Diploma,1-2 years,709459,Yes,Yes,Internship,"React, JavaScript",2025-04-14,2025-04-25,3,Cybersecurity Analyst role at Flipkart requiring skills in React and more.,4.1,8,22765
JOB20254575,Software Engineer,Education,Pune,Amazon,Bachelor's,Fresher,319171,Yes,No,Full-time,"AWS, React, Django, Machine Learning",2025-02-28,2025-03-25,4,Software Engineer role at Amazon requiring skills in AWS and more.,4.0,36,0
JOB20254576,Data Scientist,Retail,Pune,Capgemini,PhD,Fresher,566097,No,No,Full-time,"SQL, Machine Learning, Django, JavaScript, Python",2025-04-10,2025-05-04,1,Data Scientist role at Capgemini requiring skills in SQL and more.,4.0,45,0
JOB20254577,Product Manager,Logistics,Delhi,Google,Bachelor's,10+ years,3132061,No,Yes,Part-time,"JavaScript, Python, Node.js",2025-03-27,2025-04-17,5,Product Manager role at Google requiring skills in JavaScript and more.,4.8,58,0
JOB20254578,Business Analyst,Telecom,Mumbai,Amazon,PhD,3-5 years,868677,Yes,Yes,Part-time,"AWS, Node.js, Java",2025-03-08,2025-04-02,4,Business Analyst role at Amazon requiring skills in AWS and more.,4.9,8,0
JOB20254579,Software Engineer,Finance,Delhi,Accenture,Bachelor's,10+ years,2722199,No,Yes,Contract,"Data Analysis, Django, JavaScript",2025-04-05,2025-04-18,1,Software Engineer role at Accenture requiring skills in Data Analysis and more.,3.9,43,0
JOB20254580,Frontend Developer,Media,Hyderabad,Microsoft,PhD,Fresher,493117,Yes,No,Contract,"Python, Node.js, Data Analysis, React",2025-03-29,2025-04-20,3,Frontend Developer role at Microsoft requiring skills in Python and more.,4.8,15,0
JOB20254581,Cybersecurity Analyst,Technology,Bangalore,Accenture,High School,10+ years,2706412,Yes,Yes,Internship,"SQL, AWS, React, Python, JavaScript",2025-03-06,2025-03-23,4,Cybersecurity Analyst role at Accenture requiring skills in SQL and more.,2.9,45,22587
JOB20254582,Product Manager,Healthcare,Pune,Infosys,PhD,1-2 years,766868,No,No,Part-time,"SQL, JavaScript",2025-03-30,2025-04-26,3,Product Manager role at Infosys requiring skills in SQL and more.,3.8,23,0
JOB20254583,Product Manager,Technology,Ahmedabad,Google,Bachelor's,10+ years,2571638,No,No,Contract,"Python, Django, SQL",2025-03-31,2025-04-20,4,Product Manager role at Google requiring skills in Python and more.,4.1,44,0
JOB20254584,Business Analyst,Healthcare,Gurgaon,Amazon,Bachelor's,1-2 years,585195,Yes,Yes,Full-time,"Data Analysis, JavaScript, Python",2025-03-21,2025-04-08,2,Business Analyst role at Amazon requiring skills in Data Analysis and more.,3.8,28,0
JOB20254585,Business Analyst,Healthcare,Ahmedabad,Infosys,Master's,1-2 years,544047,No,No,Full-time,"React, Node.js, AWS, Java",2025-03-03,2025-03-19,4,Business Analyst role at Infosys requiring skills in React and more.,3.4,10,0
JOB20254586,Business Analyst,Healthcare,Gurgaon,Paytm,High School,6-10 years,1963572,No,No,Contract,"SQL, Django, Node.js",2025-04-18,2025-05-09,4,Business Analyst role at Paytm requiring skills in SQL and more.,4.4,55,0
JOB20254587,Software Engineer,Manufacturing,Bangalore,Wipro,Bachelor's,Fresher,371707,No,Yes,Internship,"Node.js, Machine Learning, SQL",2025-03-29,2025-04-10,4,Software Engineer role at Wipro requiring skills in Node.js and more.,4.4,47,9856
JOB20254588,DevOps Engineer,Manufacturing,Pune,Wipro,Diploma,6-10 years,1468095,No,Yes,Internship,"JavaScript, SQL, Machine Learning, Java",2025-03-15,2025-03-31,4,DevOps Engineer role at Wipro requiring skills in JavaScript and more.,4.6,59,7434
JOB20254589,UI/UX Designer,Technology,Delhi,Paytm,Master's,1-2 years,565817,Yes,No,Internship,"Python, Data Analysis, Machine Learning, SQL",2025-03-28,2025-04-13,3,UI/UX Designer role at Paytm requiring skills in Python and more.,3.2,32,11061
JOB20254590,Product Manager,Logistics,Ahmedabad,Wipro,High School,Fresher,558738,Yes,No,Part-time,"JavaScript, Data Analysis, Django, Machine Learning",2025-03-22,2025-04-06,1,Product Manager role at Wipro requiring skills in JavaScript and more.,3.2,41,0
JOB20254591,DevOps Engineer,Education,Hyderabad,Paytm,Diploma,1-2 years,789720,Yes,No,Internship,"Machine Learning, Django, SQL, React",2025-02-28,2025-03-25,3,DevOps Engineer role at Paytm requiring skills in Machine Learning and more.,3.9,30,17071
JOB20254592,Cybersecurity Analyst,Media,Gurgaon,Flipkart,High School,3-5 years,855763,Yes,Yes,Full-time,"Java, Python, Node.js, Data Analysis, AWS",2025-03-29,2025-04-27,1,Cybersecurity Analyst role at Flipkart requiring skills in Java and more.,3.5,20,0
JOB20254593,Data Scientist,Media,Delhi,Google,PhD,6-10 years,1906412,No,No,Contract,"React, Node.js, Machine Learning, Python, Java",2025-03-08,2025-03-18,4,Data Scientist role at Google requiring skills in React and more.,3.6,16,0
JOB20254594,DevOps Engineer,Manufacturing,Mumbai,Amazon,Bachelor's,10+ years,2855970,Yes,Yes,Contract,"Django, Machine Learning, React",2025-02-26,2025-03-23,5,DevOps Engineer role at Amazon requiring skills in Django and more.,4.4,26,0
JOB20254595,Cybersecurity Analyst,Education,Mumbai,Accenture,PhD,3-5 years,886945,No,No,Internship,"JavaScript, AWS, Python, SQL",2025-03-20,2025-04-10,3,Cybersecurity Analyst role at Accenture requiring skills in JavaScript and more.,4.0,12,15831
JOB20254596,Machine Learning Engineer,Logistics,Chennai,Google,High School,Fresher,478786,Yes,Yes,Part-time,"Data Analysis, React, Java",2025-03-03,2025-03-30,3,Machine Learning Engineer role at Google requiring skills in Data Analysis and more.,4.2,42,0
JOB20254597,Cybersecurity Analyst,Logistics,Remote,Accenture,Bachelor's,Fresher,499243,Yes,No,Internship,"Machine Learning, Java",2025-03-31,2025-04-29,1,Cybersecurity Analyst role at Accenture requiring skills in Machine Learning and more.,4.6,35,18828
JOB20254598,Cybersecurity Analyst,Energy,Mumbai,Microsoft,Diploma,3-5 years,1090676,Yes,Yes,Internship,"Data Analysis, Python, Machine Learning, Node.js, React",2025-04-10,2025-05-02,4,Cybersecurity Analyst role at Microsoft requiring skills in Data Analysis and more.,4.3,16,10272
JOB20254599,DevOps Engineer,Energy,Bangalore,Capgemini,Master's,3-5 years,868857,No,No,Contract,"AWS, React, SQL, Java",2025-03-18,2025-03-30,3,DevOps Engineer role at Capgemini requiring skills in AWS and more.,3.3,27,0
JOB20254600,Frontend Developer,Healthcare,Chennai,Capgemini,High School,1-2 years,756613,Yes,No,Part-time,"Django, JavaScript",2025-04-17,2025-04-30,4,Frontend Developer role at Capgemini requiring skills in Django and more.,2.6,15,0
JOB20254601,Frontend Developer,Retail,Gurgaon,Microsoft,High School,10+ years,3341336,No,Yes,Internship,"Machine Learning, React, Data Analysis, JavaScript, Node.js",2025-04-18,2025-05-09,1,Frontend Developer role at Microsoft requiring skills in Machine Learning and more.,4.1,57,15552
